Q9CQ13	Ensembl	ENSMUSG00000031458.9
Q8K211	Ensembl	ENSMUSG00000066150.13
Q9CPU9	Ensembl	ENSMUSG00000066152.12
P61924	Ensembl	ENSMUSG00000060992.10
Q9JHH9	Ensembl	ENSMUSG00000018672.16
Q66JT7	Ensembl	ENSMUSG00000029319.9
Q8BMS4	Ensembl	ENSMUSG00000028247.3
Q8BGB8	Ensembl	ENSMUSG00000026798.11
Q9CXI0	Ensembl	ENSMUSG00000041733.11
Q8R1S0	Ensembl	ENSMUSG00000021235.14
P97478	Ensembl	ENSMUSG00000030652.12
Q60936	Ensembl	ENSMUSG00000026489.14
Q8K1Z0	Ensembl	ENSMUSG00000031782.16
Q91VF6	Ensembl	ENSMUSG00000004415.16
O89053	Ensembl	ENSMUSG00000030707.16
Q9WUM3	Ensembl	ENSMUSG00000024835.16
Q9WUM4	Ensembl	ENSMUSG00000004530.13
Q8C0P5	Ensembl	ENSMUSG00000028337.15
Q8BH44	Ensembl	ENSMUSG00000041729.16
Q5QNQ9	Ensembl	ENSMUSG00000045672.16
Q9Z319	Ensembl	ENSMUSG00000005220.11
Q920M5	Ensembl	ENSMUSG00000020836.16
Q9D2V7	Ensembl	ENSMUSG00000039637.16
P56469	Ensembl	ENSMUSG00000028971.5
Q2UY11	Ensembl	ENSMUSG00000068794.8
P43135	Ensembl	ENSMUSG00000030551.15
Q9CQI6	Ensembl	ENSMUSG00000031827.15
Q8CFY5	Ensembl	ENSMUSG00000042148.9
Q6P8I6	Ensembl	ENSMUSG00000020544.15
Q8BH51	Ensembl	ENSMUSG00000023020.4
Q8BJ03	Ensembl	ENSMUSG00000040018.10
Q9CR63	Ensembl	ENSMUSG00000091803.8
P56394	Ensembl	ENSMUSG00000046516.12
Q8VC74	Ensembl	ENSMUSG00000035505.15
Q8K0C8	Ensembl	ENSMUSG00000045438.13
P00397	Ensembl	ENSMUSG00000064351.1
Q9D7J4	Ensembl	ENSMUSG00000026500.7
P00405	Ensembl	ENSMUSG00000064354.1
P00416	Ensembl	ENSMUSG00000064358.1
P19783	Ensembl	ENSMUSG00000031818.13
Q91W29	Ensembl	ENSMUSG00000009876.14
P12787	Ensembl	ENSMUSG00000000088.8
Q9CPQ1	Ensembl	ENSMUSG00000014313.16
P56393	Ensembl	ENSMUSG00000031231.5
P17665	Ensembl	ENSMUSG00000017778.15
Q64445	Ensembl	ENSMUSG00000035885.6
P48772	Ensembl	ENSMUSG00000025488.10
A6H666	Ensembl	ENSMUSG00000043319.6
Q9CPZ8	Ensembl	ENSMUSG00000039163.11
Q8K199	Ensembl	ENSMUSG00000014633.16
Q8BHB7	Ensembl	ENSMUSG00000031847.9
Q8C708	Ensembl	ENSMUSG00000045165.7
Q8K1L6	Ensembl	ENSMUSG00000043687.17
Q9D4A5	Ensembl	ENSMUSG00000013158.7
Q9CR55	Ensembl	ENSMUSG00000036934.10
Q3UST5	Ensembl	ENSMUSG00000051669.7
Q8BT88	Ensembl	ENSMUSG00000005983.16
E9QMW4	Ensembl	ENSMUSG00000022518.17
Q80VN0	Ensembl	ENSMUSG00000048794.15
Q7TSH4	Ensembl	ENSMUSG00000033904.17
Q9QZ82	Ensembl	ENSMUSG00000032323.14
Q62036	Ensembl	ENSMUSG00000039781.16
Q6P5D4	Ensembl	ENSMUSG00000036403.16
Q9D9D9	Ensembl	ENSMUSG00000118506.3
P27786	Ensembl	ENSMUSG00000003555.9
P28649	Ensembl	ENSMUSG00000032274.10
P00184	Ensembl	ENSMUSG00000032315.7
P00186	Ensembl	ENSMUSG00000032310.5
Q64429	Ensembl	ENSMUSG00000024087.5
Q8BKE6	Ensembl	ENSMUSG00000049439.14
P56654	Ensembl	ENSMUSG00000042248.5
P56655	Ensembl	ENSMUSG00000032808.3
P56656	Ensembl	ENSMUSG00000025003.7
P56657	Ensembl	ENSMUSG00000025004.17
Q64441	Ensembl	ENSMUSG00000038567.6
Q60952	Ensembl	ENSMUSG00000038241.17
Q6XVG2	Ensembl	ENSMUSG00000067225.3
Q9D816	Ensembl	ENSMUSG00000025002.6
Q811W2	Ensembl	ENSMUSG00000063415.13
B2RXA7	Ensembl	ENSMUSG00000062432.5
Q91W64	Ensembl	ENSMUSG00000060613.11
Q9DBG1	Ensembl	ENSMUSG00000026170.7
O35084	Ensembl	ENSMUSG00000006724.13
P15392	Ensembl	ENSMUSG00000074254.5
P56593	Ensembl	ENSMUSG00000060407.7
P12790	Ensembl	ENSMUSG00000040660.7
O55071	Ensembl	ENSMUSG00000066704.7
E9Q5K4	Ensembl	ENSMUSG00000025197.10
Q64458	Ensembl	ENSMUSG00000003053.18
P11714	Ensembl	ENSMUSG00000068086.7
P24456	Ensembl	ENSMUSG00000094806.3
P24457	Ensembl	ENSMUSG00000068085.7
Q05421	Ensembl	ENSMUSG00000025479.10
P33267	Ensembl	ENSMUSG00000052974.9
O54749	Ensembl	ENSMUSG00000052520.8
O54750	Ensembl	ENSMUSG00000052914.5
Q6VVW9	Ensembl	ENSMUSG00000030670.17
Q9DBX6	Ensembl	ENSMUSG00000040703.12
Q9CX98	Ensembl	ENSMUSG00000027983.14
E9Q816	Ensembl	ENSMUSG00000029541.13
Q9JMA7	Ensembl	ENSMUSG00000075552.5
Q9JMA7	Ensembl	ENSMUSG00000075551.5
Q9JKJ9	Ensembl	ENSMUSG00000023963.11
Q64459	Ensembl	ENSMUSG00000056035.9
Q64464	Ensembl	ENSMUSG00000029727.8
Q64481	Ensembl	ENSMUSG00000038656.6
O09158	Ensembl	ENSMUSG00000029630.16
Q9WVK8	Ensembl	ENSMUSG00000021259.6
O88833	Ensembl	ENSMUSG00000066072.14
O35728	Ensembl	ENSMUSG00000028715.3
Q64462	Ensembl	ENSMUSG00000028713.18
Q91WL5	Ensembl	ENSMUSG00000066071.7
A2A974	Ensembl	ENSMUSG00000078597.3
Q99N16	Ensembl	ENSMUSG00000003484.5
Q9EP75	Ensembl	ENSMUSG00000024292.16
Q9DBW0	Ensembl	ENSMUSG00000079057.5
Q6A152	Ensembl	ENSMUSG00000047155.14
Q8K0C4	Ensembl	ENSMUSG00000001467.6
Q64505	Ensembl	ENSMUSG00000028240.3
Q60991	Ensembl	ENSMUSG00000039519.7
Q569L8	Ensembl	ENSMUSG00000064128.9
P70166	Ensembl	ENSMUSG00000025586.18
Q7TN99	Ensembl	ENSMUSG00000039652.17
Q7TN98	Ensembl	ENSMUSG00000020300.15
Q8WTY4	Ensembl	ENSMUSG00000031781.15
Q8CE72	Ensembl	ENSMUSG00000039801.8
A2A825	Ensembl	ENSMUSG00000073733.5
P63040	Ensembl	ENSMUSG00000033615.10
P84086	Ensembl	ENSMUSG00000025867.9
Q8R1B5	Ensembl	ENSMUSG00000039714.10
Q80WM3	Ensembl	ENSMUSG00000024519.7
Q9DBB9	Ensembl	ENSMUSG00000023176.10
Q8C166	Ensembl	ENSMUSG00000074643.13
P59108	Ensembl	ENSMUSG00000034361.11
Q8BT60	Ensembl	ENSMUSG00000028228.6
Q8BLR2	Ensembl	ENSMUSG00000032564.17
Q8JZW4	Ensembl	ENSMUSG00000024008.17
Q9Z140	Ensembl	ENSMUSG00000022212.16
Q0VE82	Ensembl	ENSMUSG00000034796.15
Q9DC53	Ensembl	ENSMUSG00000052560.16
O88456	Ensembl	ENSMUSG00000001794.14
Q9D7J7	Ensembl	ENSMUSG00000078144.5
Q8BFS6	Ensembl	ENSMUSG00000065979.13
Q9EPU4	Ensembl	ENSMUSG00000034022.9
O35218	Ensembl	ENSMUSG00000041781.10
Q9QXK7	Ensembl	ENSMUSG00000054309.10
Q8BQZ5	Ensembl	ENSMUSG00000029625.17
Q9CQF3	Ensembl	ENSMUSG00000031754.11
Q6NVF9	Ensembl	ENSMUSG00000055531.13
Q8BTV2	Ensembl	ENSMUSG00000034820.5
Q8C196	Ensembl	ENSMUSG00000025991.9
P97742	Ensembl	ENSMUSG00000024900.6
Q924X2	Ensembl	ENSMUSG00000078937.9
Q8BGD5	Ensembl	ENSMUSG00000007783.11
P52825	Ensembl	ENSMUSG00000028607.17
Q8BS40	Ensembl	ENSMUSG00000029073.10
Q9D3S9	Ensembl	ENSMUSG00000052955.6
Q3V0P1	Ensembl	ENSMUSG00000072995.2
Q9Z100	Ensembl	ENSMUSG00000027408.8
Q3UZA1	Ensembl	ENSMUSG00000040723.15
Q8C1R3	Ensembl	ENSMUSG00000035085.6
Q08AU9	Ensembl	ENSMUSG00000078607.7
Q3V3I5	Ensembl	ENSMUSG00000072553.11
Q5QR91	Ensembl	ENSMUSG00000051452.9
Q6PIX9	Ensembl	ENSMUSG00000041623.18
Q8BGJ3	Ensembl	ENSMUSG00000053574.6
Q5XFZ0	Ensembl	ENSMUSG00000024273.9
Q91WE4	Ensembl	ENSMUSG00000036299.6
Q64735	Ensembl	ENSMUSG00000016481.16
Q8BH52	Ensembl	ENSMUSG00000038648.6
Q91XE9	Ensembl	ENSMUSG00000035041.9
Q9D2A5	Ensembl	ENSMUSG00000027938.12
Q8R555	Ensembl	ENSMUSG00000042401.9
Q5PR69	Ensembl	ENSMUSG00000036377.21
O88843	Ensembl	ENSMUSG00000045867.11
Q9JJV1	Ensembl	ENSMUSG00000006546.4
Q9JJV0	Ensembl	ENSMUSG00000066975.13
Q9WVJ5	Ensembl	ENSMUSG00000029343.18
P62696	Ensembl	ENSMUSG00000042240.15
Q9JJU9	Ensembl	ENSMUSG00000029352.15
Q8C7D2	Ensembl	ENSMUSG00000005362.15
F6XLV1	Ensembl	ENSMUSG00000084989.4
Q920C1	Ensembl	ENSMUSG00000031283.18
Q01147	Ensembl	ENSMUSG00000025958.15
O88668	Ensembl	ENSMUSG00000040713.13
Q8BGC9	Ensembl	ENSMUSG00000050967.6
Q91XD7	Ensembl	ENSMUSG00000030284.14
Q9CYA0	Ensembl	ENSMUSG00000023272.5
P27699	Ensembl	ENSMUSG00000063889.17
Q8CDG5	Ensembl	ENSMUSG00000048249.15
Q8BW22	Ensembl	ENSMUSG00000039086.10
P35347	Ensembl	ENSMUSG00000018634.11
Q60748	Ensembl	ENSMUSG00000003476.17
Q8CIT0	Ensembl	ENSMUSG00000049796.5
P04345	Ensembl	ENSMUSG00000044429.9
P04344	Ensembl	ENSMUSG00000073658.5
Q61597	Ensembl	ENSMUSG00000025952.16
P04342	Ensembl	ENSMUSG00000067299.12
Q03740	Ensembl	ENSMUSG00000070870.7
Q9CXV3	Ensembl	ENSMUSG00000025945.12
Q8VHL5	Ensembl	ENSMUSG00000038135.5
Q60571	Ensembl	ENSMUSG00000021680.9
Q9JLL0	Ensembl	ENSMUSG00000024074.9
P63254	Ensembl	ENSMUSG00000006360.12
Q9DCT8	Ensembl	ENSMUSG00000006356.11
O70333	Ensembl	ENSMUSG00000024146.10
Q03401	Ensembl	ENSMUSG00000025431.5
P16563	Ensembl	ENSMUSG00000023930.15
Q03402	Ensembl	ENSMUSG00000025433.8
P47941	Ensembl	ENSMUSG00000006134.5
Q64010	Ensembl	ENSMUSG00000017776.16
Q8CGD2	Ensembl	ENSMUSG00000025776.14
Q8BZQ2	Ensembl	ENSMUSG00000031825.17
Q9JM58	Ensembl	ENSMUSG00000007888.16
Q9Z2L7	Ensembl	ENSMUSG00000017561.17
Q80ZM8	Ensembl	ENSMUSG00000027357.17
Q6PG95	Ensembl	ENSMUSG00000038002.10
P63154	Ensembl	ENSMUSG00000001767.6
Q8CJ40	Ensembl	ENSMUSG00000040860.17
P14847	Ensembl	ENSMUSG00000037942.6
A2A5I3	Ensembl	ENSMUSG00000078949.3
Q149L7	Ensembl	ENSMUSG00000032021.15
Q9CYD3	Ensembl	ENSMUSG00000032431.7
Q68ED7	Ensembl	ENSMUSG00000003575.14
Q3U182	Ensembl	ENSMUSG00000027936.19
Q91X84	Ensembl	ENSMUSG00000030527.16
Q9D1E4	Ensembl	ENSMUSG00000036731.8
Q8VHS2	Ensembl	ENSMUSG00000063681.15
Q80YA8	Ensembl	ENSMUSG00000035403.11
Q8QZT4	Ensembl	ENSMUSG00000044279.16
O54751	Ensembl	ENSMUSG00000041578.16
P97784	Ensembl	ENSMUSG00000020038.11
Q9R194	Ensembl	ENSMUSG00000068742.12
P24622	Ensembl	ENSMUSG00000024041.11
P23927	Ensembl	ENSMUSG00000032060.11
O35486	Ensembl	ENSMUSG00000033501.6
Q99KP3	Ensembl	ENSMUSG00000021947.12
O54983	Ensembl	ENSMUSG00000030905.6
Q8WUR0	Ensembl	ENSMUSG00000054676.18
Q9D7E4	Ensembl	ENSMUSG00000020133.9
Q922C1	Ensembl	ENSMUSG00000052794.14
D3Z070	Ensembl	ENSMUSG00000008028.16
H3BKT1	Ensembl	ENSMUSG00000093639.5
H3BKT1	Ensembl	ENSMUSG00000118553.2
Q8CFG8	Ensembl	ENSMUSG00000079343.5
Q8CH19	Ensembl	ENSMUSG00000068167.7
Q02862	Ensembl	ENSMUSG00000061937.8
P02664	Ensembl	ENSMUSG00000061388.12
Q9DBE0	Ensembl	ENSMUSG00000023044.3
Q8CBX0	Ensembl	ENSMUSG00000034145.15
Q91YT8	Ensembl	ENSMUSG00000026519.17
Q3TWI9	Ensembl	ENSMUSG00000036026.16
Q91YQ3	Ensembl	ENSMUSG00000042109.9
Q91W50	Ensembl	ENSMUSG00000068823.11
Q9QXT8	Ensembl	ENSMUSG00000079056.14
P09581	Ensembl	ENSMUSG00000024621.17
P07141	Ensembl	ENSMUSG00000014599.11
Q00941	Ensembl	ENSMUSG00000059326.8
P01587	Ensembl	ENSMUSG00000018916.6
P40223	Ensembl	ENSMUSG00000028859.15
P09920	Ensembl	ENSMUSG00000038067.3
Q60737	Ensembl	ENSMUSG00000074698.11
O54833	Ensembl	ENSMUSG00000046707.10
P67871	Ensembl	ENSMUSG00000024387.14
Q6P9K8	Ensembl	ENSMUSG00000033597.10
Q8VHK1	Ensembl	ENSMUSG00000034471.13
O70589	Ensembl	ENSMUSG00000031012.18
P41241	Ensembl	ENSMUSG00000032312.8
Q923L3	Ensembl	ENSMUSG00000060924.16
Q80T79	Ensembl	ENSMUSG00000022311.16
P61202	Ensembl	ENSMUSG00000027206.14
O88543	Ensembl	ENSMUSG00000019373.12
O88544	Ensembl	ENSMUSG00000035297.15
O35864	Ensembl	ENSMUSG00000025917.10
O88545	Ensembl	ENSMUSG00000019494.15
Q9CZ04	Ensembl	ENSMUSG00000030127.16
Q8BV13	Ensembl	ENSMUSG00000026240.13
Q8VBV7	Ensembl	ENSMUSG00000034432.12
Q3U898	Ensembl	ENSMUSG00000073616.11
Q8VHY0	Ensembl	ENSMUSG00000032911.7
Q71M36	Ensembl	ENSMUSG00000032482.10
B2RX88	Ensembl	ENSMUSG00000056763.17
Q8CID0	Ensembl	ENSMUSG00000027425.19
P59054	Ensembl	ENSMUSG00000032515.9
Q8BGQ2	Ensembl	ENSMUSG00000044636.7
P59055	Ensembl	ENSMUSG00000044647.17
P97315	Ensembl	ENSMUSG00000026421.15
P97314	Ensembl	ENSMUSG00000020186.8
P50462	Ensembl	ENSMUSG00000030470.16
Q9JM84	Ensembl	ENSMUSG00000033156.10
Q9D269	Ensembl	ENSMUSG00000036958.6
Q9DAN8	Ensembl	ENSMUSG00000027443.11
Q80ZN5	Ensembl	ENSMUSG00000036924.4
P32766	Ensembl	ENSMUSG00000027442.11
Q9Z0H6	Ensembl	ENSMUSG00000027445.4
Q8VII3	Ensembl	ENSMUSG00000027444.3
Q99LC2	Ensembl	ENSMUSG00000027498.15
Q8BIQ5	Ensembl	ENSMUSG00000031256.12
Q99LI7	Ensembl	ENSMUSG00000027176.9
Q8C7E9	Ensembl	ENSMUSG00000053536.8
Q80Y72	Ensembl	ENSMUSG00000055177.16
Q9EPL2	Ensembl	ENSMUSG00000039953.14
Q9ER65	Ensembl	ENSMUSG00000032452.13
Q99JH7	Ensembl	ENSMUSG00000008153.13
Q8BHR8	Ensembl	ENSMUSG00000040591.19
A0A140LIA7	Ensembl	ENSMUSG00000108976.2
Q99LJ0	Ensembl	ENSMUSG00000062127.12
Q14BQ3	Ensembl	ENSMUSG00000055555.3
Q9CWL8	Ensembl	ENSMUSG00000027649.16
O88712	Ensembl	ENSMUSG00000037373.13
P56546	Ensembl	ENSMUSG00000030970.17
Q5SUQ9	Ensembl	ENSMUSG00000020898.19
A2APF3	Ensembl	ENSMUSG00000070495.13
Q61164	Ensembl	ENSMUSG00000005698.16
Q7TSG2	Ensembl	ENSMUSG00000033323.15
P58466	Ensembl	ENSMUSG00000026176.14
Q8BX07	Ensembl	ENSMUSG00000078429.10
P58465	Ensembl	ENSMUSG00000047409.14
Q60753	Ensembl	ENSMUSG00000042340.7
P83714	Ensembl	ENSMUSG00000060034.6
P0CG15	Ensembl	ENSMUSG00000046691.15
Q9D1D6	Ensembl	ENSMUSG00000054196.8
Q80YR6	Ensembl	ENSMUSG00000041238.17
Q6X893	Ensembl	ENSMUSG00000028412.18
P12399	Ensembl	ENSMUSG00000044258.11
P12400	Ensembl	ENSMUSG00000074874.11
Q8BY89	Ensembl	ENSMUSG00000057193.9
Q921V7	Ensembl	ENSMUSG00000039865.9
Q91VA1	Ensembl	ENSMUSG00000007034.16
Q5RJI2	Ensembl	ENSMUSG00000028360.11
P26231	Ensembl	ENSMUSG00000037815.8
Q61301	Ensembl	ENSMUSG00000063063.13
Q65CL1	Ensembl	ENSMUSG00000060843.12
Q02248	Ensembl	ENSMUSG00000006932.18
P30999	Ensembl	ENSMUSG00000034101.15
P30999	Ensembl	ENSMUSG00000101645.2
O88327	Ensembl	ENSMUSG00000038816.15
P57757	Ensembl	ENSMUSG00000005949.10
Q0V8T9	Ensembl	ENSMUSG00000070695.5
Q0V8T8	Ensembl	ENSMUSG00000067028.12
Q0V8T7	Ensembl	ENSMUSG00000038048.9
Q09143	Ensembl	ENSMUSG00000041313.15
P18581	Ensembl	ENSMUSG00000031596.16
P70423	Ensembl	ENSMUSG00000031297.15
Q8BLQ7	Ensembl	ENSMUSG00000022756.18
Q62018	Ensembl	ENSMUSG00000005609.17
Q9CR35	Ensembl	ENSMUSG00000031957.7
A0A0A6YXX9	Ensembl	ENSMUSG00000091476.9
E9Q355	Ensembl	ENSMUSG00000049676.15
C6KI89	Ensembl	ENSMUSG00000049123.11
Q8BG15	Ensembl	ENSMUSG00000033411.17
Q91ZR5	Ensembl	ENSMUSG00000038498.5
Q80W99	Ensembl	ENSMUSG00000021499.13
Q8BVN3	Ensembl	ENSMUSG00000048003.13
A2RTF1	Ensembl	ENSMUSG00000047014.8
E9Q9F6	Ensembl	ENSMUSG00000040828.11
A0A5F8MPU3	Ensembl	ENSMUSG00000072295.8
Q9CQP8	Ensembl	ENSMUSG00000050623.6
B9EJA2	Ensembl	ENSMUSG00000000416.17
Q99J10	Ensembl	ENSMUSG00000038888.9
Q3U308	Ensembl	ENSMUSG00000049482.17
A0A1B0GST9	Ensembl	ENSMUSG00000097789.3
A0A1B0GQX3	Ensembl	ENSMUSG00000105734.2
Q8K129	Ensembl	ENSMUSG00000048644.9
Q3URE8	Ensembl	ENSMUSG00000074872.4
Q8BXZ0	Ensembl	ENSMUSG00000069372.4
Q9JLB4	Ensembl	ENSMUSG00000026726.11
Q8R3V6	Ensembl	ENSMUSG00000018378.14
Q9CXX9	Ensembl	ENSMUSG00000036748.17
Q9WTX6	Ensembl	ENSMUSG00000029686.16
Q9D4H8	Ensembl	ENSMUSG00000024231.16
Q9JLV5	Ensembl	ENSMUSG00000004364.15
Q3TCH7	Ensembl	ENSMUSG00000031446.15
A2A432	Ensembl	ENSMUSG00000031095.16
Q8VE73	Ensembl	ENSMUSG00000038545.14
Q80TT8	Ensembl	ENSMUSG00000040327.17
Q9CQ89	Ensembl	ENSMUSG00000024194.17
Q9D8X1	Ensembl	ENSMUSG00000025193.15
P70298	Ensembl	ENSMUSG00000042589.19
P70412	Ensembl	ENSMUSG00000040205.9
Q3U595	Ensembl	ENSMUSG00000071632.11
Q9JHS9	Ensembl	ENSMUSG00000004096.10
Q8C5N3	Ensembl	ENSMUSG00000027014.15
Q9DBF7	Ensembl	ENSMUSG00000018541.11
Q3TKY6	Ensembl	ENSMUSG00000021715.13
Q8C5K5	Ensembl	ENSMUSG00000044148.7
Q9D454	Ensembl	ENSMUSG00000071749.4
A0A5F8MPE6	Ensembl	ENSMUSG00000118554.2
Q3V2K1	Ensembl	ENSMUSG00000090141.2
Q9Z0D9	Ensembl	ENSMUSG00000052336.9
P43024	Ensembl	ENSMUSG00000041697.10
P43023	Ensembl	ENSMUSG00000030785.9
P56391	Ensembl	ENSMUSG00000036751.8
Q80ZN9	Ensembl	ENSMUSG00000051811.15
P56392	Ensembl	ENSMUSG00000074218.4
P48771	Ensembl	ENSMUSG00000032330.8
Q9WUS4	Ensembl	ENSMUSG00000051056.6
P23242	Ensembl	ENSMUSG00000050953.11
Q64448	Ensembl	ENSMUSG00000048582.8
P28235	Ensembl	ENSMUSG00000050234.8
Q01231	Ensembl	ENSMUSG00000057123.15
Q6S5G4	Ensembl	ENSMUSG00000055691.6
P28236	Ensembl	ENSMUSG00000049908.7
P97792	Ensembl	ENSMUSG00000022865.15
P28230	Ensembl	ENSMUSG00000047797.15
Q00977	Ensembl	ENSMUSG00000046352.8
P28231	Ensembl	ENSMUSG00000042367.13
Q02738	Ensembl	ENSMUSG00000046623.9
Q02739	Ensembl	ENSMUSG00000042357.3
P70689	Ensembl	ENSMUSG00000040055.10
P10889	Ensembl	ENSMUSG00000058427.11
Q6W5C0	Ensembl	ENSMUSG00000029379.11
P50228	Ensembl	ENSMUSG00000029371.8
P18340	Ensembl	ENSMUSG00000029417.10
Q810W6	Ensembl	ENSMUSG00000048480.6
P35343	Ensembl	ENSMUSG00000026180.10
O88410	Ensembl	ENSMUSG00000050232.7
Q04683	Ensembl	ENSMUSG00000047880.16
Q9EQ16	Ensembl	ENSMUSG00000048521.9
O54851	Ensembl	ENSMUSG00000068615.5
Q91YD1	Ensembl	ENSMUSG00000047197.2
Q8BSD4	Ensembl	ENSMUSG00000036855.4
Q9CX92	Ensembl	ENSMUSG00000019867.5
P28229	Ensembl	ENSMUSG00000034520.15
Q8BQU6	Ensembl	ENSMUSG00000043448.14
Q921C1	Ensembl	ENSMUSG00000056966.8
P17515	Ensembl	ENSMUSG00000034855.14
O55038	Ensembl	ENSMUSG00000023078.7
Q9WUQ5	Ensembl	ENSMUSG00000021508.12
Q9WVL7	Ensembl	ENSMUSG00000029375.7
Q8BSU2	Ensembl	ENSMUSG00000018920.12
Q5UW37	Ensembl	ENSMUSG00000060188.8
Q9CWW7	Ensembl	ENSMUSG00000024560.8
Q91WA4	Ensembl	ENSMUSG00000046668.10
Q9D0M3	Ensembl	ENSMUSG00000022551.9
Q61462	Ensembl	ENSMUSG00000006519.12
Q61093	Ensembl	ENSMUSG00000015340.11
Q91X77	Ensembl	ENSMUSG00000054827.13
Q60720	Ensembl	ENSMUSG00000019590.17
Q6P1H1	Ensembl	ENSMUSG00000034445.9
Q9CQX2	Ensembl	ENSMUSG00000031924.5
P56395	Ensembl	ENSMUSG00000024646.15
Q3TYS2	Ensembl	ENSMUSG00000039294.15
Q9CXW3	Ensembl	ENSMUSG00000014226.11
Q925G2	Ensembl	ENSMUSG00000027015.5
P00158	Ensembl	ENSMUSG00000064370.1
P00015	Ensembl	ENSMUSG00000056436.5
P62897	Ensembl	ENSMUSG00000058927.7
P62897	Ensembl	ENSMUSG00000063694.6
Q7TMB8	Ensembl	ENSMUSG00000030447.16
Q5SQX6	Ensembl	ENSMUSG00000020340.17
Q9CX80	Ensembl	ENSMUSG00000020810.6
Q9QX11	Ensembl	ENSMUSG00000017132.19
O08967	Ensembl	ENSMUSG00000018001.19
Q80YW0	Ensembl	ENSMUSG00000018008.9
A0A1B0GR13	Ensembl	ENSMUSG00000073001.5
A0A571BEE2	Ensembl	ENSMUSG00000039555.17
Q80TQ2	Ensembl	ENSMUSG00000036712.17
Q8CH20	Ensembl	ENSMUSG00000023257.4
Q8BHZ5	Ensembl	ENSMUSG00000046806.14
Q8BHZ0	Ensembl	ENSMUSG00000020589.18
Q921M7	Ensembl	ENSMUSG00000022378.15
P35175	Ensembl	ENSMUSG00000071562.7
P35174	Ensembl	ENSMUSG00000022902.9
P35173	Ensembl	ENSMUSG00000054905.3
P56567	Ensembl	ENSMUSG00000034362.8
Q62426	Ensembl	ENSMUSG00000005054.8
P21460	Ensembl	ENSMUSG00000027447.7
O89098	Ensembl	ENSMUSG00000068129.6
Q91VY6	Ensembl	ENSMUSG00000026832.13
Q8K353	Ensembl	ENSMUSG00000046727.14
Q2KN98	Ensembl	ENSMUSG00000033444.15
Q5SXY1	Ensembl	ENSMUSG00000042331.14
Q8VIH7	Ensembl	ENSMUSG00000041134.16
Q8BHG2	Ensembl	ENSMUSG00000028608.16
A6X919	Ensembl	ENSMUSG00000043067.16
P0CW70	Ensembl	ENSMUSG00000085576.4
Q71B07	Ensembl	ENSMUSG00000043671.15
A2AJQ3	Ensembl	ENSMUSG00000045205.17
Q8CIM3	Ensembl	ENSMUSG00000073609.10
Q5M8N4	Ensembl	ENSMUSG00000022223.10
Q9D665	Ensembl	ENSMUSG00000034308.14
Q8BGF3	Ensembl	ENSMUSG00000078970.6
O88978	Ensembl	ENSMUSG00000022375.7
Q9D9P2	Ensembl	ENSMUSG00000020930.10
Q9D2H9	Ensembl	ENSMUSG00000031831.7
Q3UYV8	Ensembl	ENSMUSG00000055809.8
Q8R368	Ensembl	ENSMUSG00000092192.8
B9EJR8	Ensembl	ENSMUSG00000025857.11
Q3KNI6	Ensembl	ENSMUSG00000026063.5
Q7TT23	Ensembl	ENSMUSG00000027309.19
Q8BPM0	Ensembl	ENSMUSG00000034574.11
Q80U19	Ensembl	ENSMUSG00000040260.9
P97318	Ensembl	ENSMUSG00000028519.17
Q3UHC7	Ensembl	ENSMUSG00000026883.18
Q9QYB2	Ensembl	ENSMUSG00000055639.17
Q925Q8	Ensembl	ENSMUSG00000025592.18
Q8R4A3	Ensembl	ENSMUSG00000044548.12
Q7TN08	Ensembl	ENSMUSG00000048826.8
Q0PHV7	Ensembl	ENSMUSG00000078794.5
P61804	Ensembl	ENSMUSG00000022174.9
Q61475	Ensembl	ENSMUSG00000026399.13
Q62165	Ensembl	ENSMUSG00000039952.16
Q6PJN8	Ensembl	ENSMUSG00000019039.15
Q76LW6	Ensembl	ENSMUSG00000053226.8
Q91XC8	Ensembl	ENSMUSG00000039168.16
Q80YE7	Ensembl	ENSMUSG00000021559.15
Q8VDF3	Ensembl	ENSMUSG00000032380.10
O54784	Ensembl	ENSMUSG00000034974.14
Q9D757	Ensembl	ENSMUSG00000026989.6
Q6VGS5	Ensembl	ENSMUSG00000021182.17
Q9QXT1	Ensembl	ENSMUSG00000028159.15
D3Z7A5	Ensembl	ENSMUSG00000053161.17
Q64368	Ensembl	ENSMUSG00000010592.10
Q9JII5	Ensembl	ENSMUSG00000069565.13
Q9DCP9	Ensembl	ENSMUSG00000000346.10
Q9QZ41	Ensembl	ENSMUSG00000002297.17
O09035	Ensembl	ENSMUSG00000038057.5
Q9JIQ3	Ensembl	ENSMUSG00000029433.17
Q9CZ00	Ensembl	ENSMUSG00000031970.18
Q9CRD4	Ensembl	ENSMUSG00000017734.16
Q62418	Ensembl	ENSMUSG00000020476.15
Q60925	Ensembl	ENSMUSG00000059824.13
Q923B1	Ensembl	ENSMUSG00000032469.13
P52950	Ensembl	ENSMUSG00000030507.7
Q8CBW4	Ensembl	ENSMUSG00000045284.10
Q8BGW4	Ensembl	ENSMUSG00000050926.6
O88485	Ensembl	ENSMUSG00000029757.17
O88487	Ensembl	ENSMUSG00000027012.16
Q8R1Q8	Ensembl	ENSMUSG00000032435.10
Q6PDL0	Ensembl	ENSMUSG00000035770.9
